CCODE SCODE YEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
645 IRQ 1966 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1967 1 0 0 1 3 2 0 5 -5 0
645 IRQ 1968 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1969 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1970 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1971 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1972 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1973 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1974 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1975 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1976 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1977 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1978 2 0 0 1 4 1 0 7 -7 0
645 IRQ 1979 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1980 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1981 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1982 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1983 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1984 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1985 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1986 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1987 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1988 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1989 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1990 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1991 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1992 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1993 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1994 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1995 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1996 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1997 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1998 2 1 4 1 4 1 0 9 -9 0
645 IRQ 1999 2 1 4 1 4 1 0 9 -9 0
645 IRQ 2000 2 1 4 1 4 1 0 9 -9 0
645 IRQ 2001 2 1 4 1 4 1 0 9 -9 0
645 IRQ 2002 2 1 4 1 4 1 0 9 -9 0
645 IRQ 2003 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
645 IRQ 2004 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
645 IRQ 2005 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
645 IRQ 2006 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
645 IRQ 2007 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
651 EGY 1827 . . . . . . . . -10 4
651 EGY 1828 . . . . . . . . -10 4
651 EGY 1829 . . . . . . . . -10 4
651 EGY 1830 . . . . . . . . -10 4
651 EGY 1831 . . . . . . . . -10 4
651 EGY 1832 . . . . . . . . -10 4
651 EGY 1833 . . . . . . . . -10 4
651 EGY 1834 . . . . . . . . -10 4
651 EGY 1835 . . . . . . . . -10 4
651 EGY 1836 . . . . . . . . -10 4
651 EGY 1837 . . . . . . . . -10 4
651 EGY 1838 . . . . . . . . -10 4
651 EGY 1839 . . . . . . . . -10 4
651 EGY 1840 . . . . . . . . -10 4
651 EGY 1841 . . . . . . . . -10 4
651 EGY 1842 . . . . . . . . -10 4
651 EGY 1843 . . . . . . . . -10 4
651 EGY 1844 . . . . . . . . -10 4
651 EGY 1845 . . . . . . . . -10 4
651 EGY 1846 . . . . . . . . -10 4
651 EGY 1847 . . . . . . . . -10 4
651 EGY 1848 . . . . . . . . -10 4
651 EGY 1849 . . . . . . . . -10 4
651 EGY 1850 . . . . . . . . -10 4
651 EGY 1851 . . . . . . . . -10 4
651 EGY 1852 . . . . . . . . -10 4
651 EGY 1853 . . . . . . . . -10 4
651 EGY 1854 . . . . . . . . -10 4
651 EGY 1855 . . . . . . . . -10 4
651 EGY 1922 3 1 1 7 5 5 7 3 4 0
651 EGY 1923 3 1 1 7 5 5 7 3 4 0
651 EGY 1924 3 1 1 7 5 5 7 3 4 0
651 EGY 1925 3 1 1 7 5 5 7 3 4 0
651 EGY 1926 3 1 1 7 5 5 7 3 4 0
651 EGY 1927 3 1 1 7 5 5 7 3 4 0
651 EGY 1928 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
651 EGY 1929 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
651 EGY 1930 3 1 1 1 3 3 1 7 -6 0
651 EGY 1931 3 1 1 1 3 3 1 7 -6 0
651 EGY 1932 3 1 1 1 3 3 1 7 -6 0
651 EGY 1933 3 1 1 1 3 3 1 7 -6 0
651 EGY 1934 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
651 EGY 1935 3 1 1 7 3 3 5 4 1 0
651 EGY 1936 3 1 1 7 3 3 5 4 1 0
651 EGY 1937 3 1 1 7 3 3 5 4 1 0
651 EGY 1938 3 1 1 7 3 3 5 4 1 0
651 EGY 1939 3 1 1 7 3 3 5 4 1 0
651 EGY 1940 3 1 1 7 3 3 5 4 1 0
651 EGY 1941 3 1 1 7 3 3 5 4 1 0
651 EGY 1942 3 1 1 7 3 3 5 4 1 0
651 EGY 1943 3 1 1 7 3 3 5 4 1 0
651 EGY 1944 3 1 1 7 3 3 5 4 1 0
651 EGY 1945 3 1 1 7 3 3 5 4 1 0
651 EGY 1946 3 1 1 7 3 3 5 4 1 0
651 EGY 1947 3 1 1 7 3 3 5 4 1 0
651 EGY 1948 3 1 1 7 3 3 5 4 1 0
651 EGY 1949 3 1 1 7 3 3 5 4 1 0
651 EGY 1950 3 1 1 7 3 3 5 4 1 0
651 EGY 1951 3 1 1 7 3 3 5 4 1 0
651 EGY 1952 2 1 4 3 4 1 0 7 -7 0
651 EGY 1953 2 1 4 3 4 1 0 7 -7 0
651 EGY 1954 2 1 4 3 4 1 0 7 -7 0
651 EGY 1955 2 1 4 3 4 1 0 7 -7 0
651 EGY 1956 2 1 4 3 4 1 0 7 -7 0
651 EGY 1957 2 1 4 3 4 1 0 7 -7 0
651 EGY 1958 2 1 4 3 4 1 0 7 -7 0
651 EGY 1959 2 1 4 3 4 1 0 7 -7 0
651 EGY 1960 2 1 4 3 4 1 0 7 -7 0
651 EGY 1961 2 1 4 3 4 1 0 7 -7 0
651 EGY 1962 2 1 4 3 4 1 0 7 -7 0
651 EGY 1963 2 1 4 3 4 1 0 7 -7 0
651 EGY 1964 2 1 4 3 4 1 0 7 -7 0
651 EGY 1965 2 1 4 3 4 1 0 7 -7 0
651 EGY 1966 2 1 4 3 4 1 0 7 -7 0
651 EGY 1967 2 1 4 3 4 1 0 7 -7 0
651 EGY 1968 2 1 4 3 4 1 0 7 -7 0
651 EGY 1969 2 1 4 3 4 1 0 7 -7 0
651 EGY 1970 2 1 4 3 4 1 0 7 -7 0
651 EGY 1971 2 1 4 3 4 1 0 7 -7 0
651 EGY 1972 2 1 4 3 4 1 0 7 -7 0
651 EGY 1973 2 1 4 3 4 1 0 7 -7 0
651 EGY 1974 2 1 4 3 4 1 0 7 -7 0
651 EGY 1975 2 1 4 3 4 1 0 7 -7 0
651 EGY 1976 2 1 4 3 4 2 0 6 -6 0
651 EGY 1977 2 1 4 3 4 2 0 6 -6 0
651 EGY 1978 2 1 4 3 4 2 0 6 -6 0
651 EGY 1979 2 1 4 3 4 2 0 6 -6 0
651 EGY 1980 2 1 4 3 4 2 0 6 -6 0
651 EGY 1981 2 1 4 3 4 2 0 6 -6 0
651 EGY 1982 2 1 4 3 4 2 0 6 -6 0
651 EGY 1983 2 1 4 3 4 2 0 6 -6 0
651 EGY 1984 2 1 4 3 4 2 0 6 -6 0
651 EGY 1985 2 1 4 3 4 2 0 6 -6 0
651 EGY 1986 2 1 4 3 4 2 0 6 -6 0
651 EGY 1987 2 1 4 3 4 2 0 6 -6 0
651 EGY 1988 2 1 4 3 4 2 0 6 -6 0
651 EGY 1989 2 1 4 3 4 2 0 6 -6 0
651 EGY 1990 2 1 4 3 4 2 0 6 -6 0
651 EGY 1991 2 1 4 3 4 2 0 6 -6 0
651 EGY 1992 2 1 4 3 4 2 0 6 -6 0
651 EGY 1993 2 1 4 3 4 2 0 6 -6 0
651 EGY 1994 2 1 4 3 4 2 0 6 -6 0
651 EGY 1995 2 1 4 3 4 2 0 6 -6 0
651 EGY 1996 2 1 4 3 4 2 0 6 -6 0
651 EGY 1997 2 1 4 3 4 2 0 6 -6 0
651 EGY 1998 2 1 4 3 4 2 0 6 -6 0
651 EGY 1999 2 1 4 3 4 2 0 6 -6 0
651 EGY 2000 2 1 4 3 4 2 0 6 -6 0
651 EGY 2001 2 1 4 3 4 2 0 6 -6 0
651 EGY 2002 2 1 4 3 4 2 0 6 -6 0
651 EGY 2003 2 1 4 3 4 2 0 6 -6 0
651 EGY 2004 2 1 4 3 4 2 0 6 -6 0
651 EGY 2005 2 1 4 3 3 3 1 4 -3 0
651 EGY 2006 2 1 4 3 3 3 1 4 -3 0
651 EGY 2007 2 1 4 3 3 3 1 4 -3 0
652 SYR 1946 3 3 4 5 1 0 5 0 5 0
652 SYR 1947 3 3 4 5 1 0 5 0 5 0
652 SYR 1948 3 3 4 5 1 0 5 0 5 0
652 SYR 1949 1 0 0 1 4 1 0 7 -7 0
652 SYR 1950 2 1 4 7 3 3 5 3 2 0
652 SYR 1951 1 0 0 1 4 1 0 7 -7 0
652 SYR 1952 1 0 0 1 4 1 0 7 -7 0
652 SYR 1953 1 0 0 1 4 1 0 7 -7 0
652 SYR 1954 3 3 4 7 1 0 7 0 7 0
652 SYR 1955 3 3 4 7 1 0 7 0 7 0
652 SYR 1956 3 3 4 7 1 0 7 0 7 0
652 SYR 1957 3 3 4 7 1 0 7 0 7 0
652 SYR 1958 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
652 SYR 1959 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
652 SYR 1960 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
652 SYR 1961 2 1 4 5 3 2 2 4 -2 0
652 SYR 1962 2 1 4 5 3 2 2 4 -2 0
652 SYR 1963 2 1 4 1 3 2 0 7 -7 0
652 SYR 1964 2 1 4 1 3 2 0 7 -7 0
652 SYR 1965 2 1 4 1 3 2 0 7 -7 0
652 SYR 1966 2 1 4 1 3 2 0 7 -7 0
652 SYR 1967 2 1 4 1 3 2 0 7 -7 0
652 SYR 1968 2 1 4 1 3 2 0 7 -7 0
652 SYR 1969 2 1 4 1 3 2 0 7 -7 0
652 SYR 1970 2 1 4 1 4 1 0 9 -9 0
652 SYR 1971 2 1 4 1 4 1 0 9 -9 0
652 SYR 1972 2 1 4 1 4 1 0 9 -9 0
652 SYR 1973 2 1 4 1 4 1 0 9 -9 0
652 SYR 1974 2 1 4 1 4 1 0 9 -9 0
652 SYR 1975 2 1 4 1 4 1 0 9 -9 0
652 SYR 1976 2 1 4 1 4 1 0 9 -9 0
652 SYR 1977 2 1 4 1 4 1 0 9 -9 0
652 SYR 1978 2 1 4 1 4 1 0 9 -9 0
652 SYR 1979 2 1 4 1 4 1 0 9 -9 0
652 SYR 1980 2 1 4 1 4 1 0 9 -9 0
652 SYR 1981 2 1 4 1 4 1 0 9 -9 0
652 SYR 1982 2 1 4 1 4 1 0 9 -9 0
652 SYR 1983 2 1 4 1 4 1 0 9 -9 0
652 SYR 1984 2 1 4 1 4 1 0 9 -9 0
652 SYR 1985 2 1 4 1 4 1 0 9 -9 0
652 SYR 1986 2 1 4 1 4 1 0 9 -9 0
652 SYR 1987 2 1 4 1 4 1 0 9 -9 0
652 SYR 1988 2 1 4 1 4 1 0 9 -9 0
652 SYR 1989 2 1 4 1 4 1 0 9 -9 0
652 SYR 1990 2 1 4 1 4 1 0 9 -9 0
652 SYR 1991 2 1 4 1 4 1 0 9 -9 0
652 SYR 1992 2 1 4 1 4 1 0 9 -9 0
652 SYR 1993 2 1 4 1 4 1 0 9 -9 0
652 SYR 1994 2 1 4 1 4 1 0 9 -9 0
652 SYR 1995 2 1 4 1 4 1 0 9 -9 0
652 SYR 1996 2 1 4 1 4 1 0 9 -9 0
652 SYR 1997 2 1 4 1 4 1 0 9 -9 0
652 SYR 1998 2 1 4 1 4 1 0 9 -9 0
652 SYR 1999 2 1 4 1 4 1 0 9 -9 0
652 SYR 2000 2 1 4 3 4 1 0 7 -7 0
652 SYR 2001 2 1 4 3 4 1 0 7 -7 0
652 SYR 2002 2 1 4 3 4 1 0 7 -7 0
652 SYR 2003 2 1 4 3 4 1 0 7 -7 0
652 SYR 2004 2 1 4 3 4 1 0 7 -7 0
652 SYR 2005 2 1 4 3 4 1 0 7 -7 0
652 SYR 2006 2 1 4 3 4 1 0 7 -7 0
652 SYR 2007 2 1 4 3 4 1 0 7 -7 0
660 LEB 1944 3 3 4 3 3 3 4 2 2 0
660 LEB 1945 3 3 4 3 3 3 4 2 2 0
660 LEB 1946 3 3 4 3 3 3 4 2 2 0
660 LEB 1947 3 3 4 3 3 3 4 2 2 0
660 LEB 1948 3 3 4 3 3 3 4 2 2 0
660 LEB 1949 3 3 4 3 3 3 4 2 2 0
660 LEB 1950 3 3 4 3 3 3 4 2 2 0
660 LEB 1951 3 3 4 3 3 3 4 2 2 0
660 LEB 1952 3 3 4 3 3 3 4 2 2 0
660 LEB 1953 3 3 4 3 3 3 4 2 2 0
660 LEB 1954 3 3 4 3 3 3 4 2 2 0
660 LEB 1955 3 3 4 3 3 3 4 2 2 0
660 LEB 1956 3 3 4 3 3 3 4 2 2 0
660 LEB 1957 3 3 4 3 3 3 4 2 2 0
660 LEB 1958 3 3 4 3 3 3 4 2 2 0
660 LEB 1959 3 3 4 3 3 3 4 2 2 0
660 LEB 1960 3 3 4 3 3 3 4 2 2 0
660 LEB 1961 3 3 4 3 3 3 4 2 2 0
660 LEB 1962 3 3 4 3 3 3 4 2 2 0
660 LEB 1963 3 3 4 3 3 3 4 2 2 0
660 LEB 1964 3 3 4 3 3 3 4 2 2 0
660 LEB 1965 3 3 4 3 3 3 4 2 2 0
660 LEB 1966 3 3 4 3 3 3 4 2 2 0
660 LEB 1967 3 3 4 3 3 3 4 2 2 0
660 LEB 1968 3 3 4 3 3 3 4 2 2 0
660 LEB 1969 3 3 4 3 3 3 4 2 2 0
660 LEB 1970 3 3 4 4 2 3 5 0 5 0
660 LEB 1971 3 3 4 4 2 3 5 0 5 0
660 LEB 1972 3 3 4 4 2 3 5 0 5 0
660 LEB 1973 3 3 4 4 2 3 5 0 5 0
660 LEB 1974 3 3 4 4 2 3 5 0 5 0
660 LEB 1975 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1976 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1977 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1978 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1979 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1980 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1981 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1982 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1983 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1984 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1985 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1986 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1987 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1988 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1989 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
660 LEB 1990 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1991 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1992 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1993 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1994 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1995 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1996 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1997 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1998 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 1999 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2000 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2001 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2002 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2003 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2004 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
660 LEB 2005 3 3 4 7 3 3 8 1 7 0
660 LEB 2006 3 3 4 7 3 3 8 1 7 0
660 LEB 2007 3 3 4 7 3 3 8 1 7 0
663 JOR 1946 3 1 1 1 4 1 0 10 -10 0
663 JOR 1947 3 1 1 1 4 1 0 10 -10 0
663 JOR 1948 3 1 1 1 4 1 0 10 -10 0
663 JOR 1949 3 1 1 1 4 1 0 10 -10 0
663 JOR 1950 3 1 1 1 4 1 0 10 -10 0
663 JOR 1951 3 1 2 3 3 3 1 5 -4 0
663 JOR 1952 3 1 2 5 3 3 3 4 -1 0
663 JOR 1953 3 1 2 5 3 3 3 4 -1 0
663 JOR 1954 3 1 2 5 3 3 3 4 -1 0
663 JOR 1955 3 1 2 5 3 3 3 4 -1 0
663 JOR 1956 3 1 2 5 3 3 3 4 -1 0
663 JOR 1957 3 1 2 2 4 1 0 9 -9 0
663 JOR 1958 3 1 2 2 4 1 0 9 -9 0
663 JOR 1959 3 1 2 2 4 1 0 9 -9 0
663 JOR 1960 3 1 2 2 4 1 0 9 -9 0
663 JOR 1961 3 1 2 2 4 1 0 9 -9 0
663 JOR 1962 3 1 2 2 4 1 0 9 -9 0
663 JOR 1963 3 1 2 2 4 1 0 9 -9 0
663 JOR 1964 3 1 2 2 4 1 0 9 -9 0
663 JOR 1965 3 1 2 2 4 1 0 9 -9 0
663 JOR 1966 3 1 2 2 4 1 0 9 -9 0
663 JOR 1967 3 1 2 2 4 1 0 9 -9 0
663 JOR 1968 3 1 2 2 4 1 0 9 -9 0
663 JOR 1969 3 1 2 2 4 1 0 9 -9 0
663 JOR 1970 3 1 2 2 4 1 0 9 -9 0
663 JOR 1971 3 1 2 2 4 1 0 9 -9 0
663 JOR 1972 3 1 2 2 4 1 0 9 -9 0
663 JOR 1973 3 1 2 2 4 1 0 9 -9 0
663 JOR 1974 3 1 2 1 4 1 0 10 -10 0
663 JOR 1975 3 1 2 1 4 1 0 10 -10 0
663 JOR 1976 3 1 2 1 4 1 0 10 -10 0
663 JOR 1977 3 1 2 1 4 1 0 10 -10 0
663 JOR 1978 3 1 2 1 4 1 0 10 -10 0
663 JOR 1979 3 1 2 1 4 1 0 10 -10 0
663 JOR 1980 3 1 2 1 4 1 0 10 -10 0
663 JOR 1981 3 1 2 1 4 1 0 10 -10 0
663 JOR 1982 3 1 2 1 4 1 0 10 -10 0
663 JOR 1983 3 1 2 1 4 1 0 10 -10 0
663 JOR 1984 3 1 2 2 4 1 0 9 -9 0
663 JOR 1985 3 1 2 2 4 1 0 9 -9 0
663 JOR 1986 3 1 2 2 4 1 0 9 -9 0
663 JOR 1987 3 1 2 2 4 1 0 9 -9 0
663 JOR 1988 3 1 2 2 4 1 0 9 -9 0
663 JOR 1989 3 1 2 3 3 3 1 5 -4 0
663 JOR 1990 3 1 2 3 3 3 1 5 -4 0
663 JOR 1991 3 1 2 3 3 3 1 5 -4 0
663 JOR 1992 3 1 2 3 2 4 2 4 -2 0
663 JOR 1993 3 1 2 3 2 4 2 4 -2 0
663 JOR 1994 3 1 2 3 2 4 2 4 -2 0
663 JOR 1995 3 1 2 3 2 4 2 4 -2 0
663 JOR 1996 3 1 2 3 2 4 2 4 -2 0
663 JOR 1997 3 1 2 3 2 4 2 4 -2 0
663 JOR 1998 3 1 2 3 2 4 2 4 -2 0
663 JOR 1999 3 1 2 3 2 4 2 4 -2 0
663 JOR 2000 3 1 2 3 2 4 2 4 -2 0
663 JOR 2001 3 1 2 3 2 4 2 4 -2 0
663 JOR 2002 3 1 2 3 2 4 2 4 -2 0
663 JOR 2003 3 1 2 3 2 4 2 4 -2 0
663 JOR 2004 3 1 2 3 2 4 2 4 -2 0
663 JOR 2005 3 1 2 3 2 4 2 4 -2 0
663 JOR 2006 3 1 2 3 2 4 2 4 -2 0
663 JOR 2007 3 1 2 3 3 4 2 5 -3 0
666 ISR 1948 3 3 4 7 5 5 10 0 10 0
666 ISR 1949 3 3 4 7 5 5 10 0 10 0
666 ISR 1950 3 3 4 7 5 5 10 0 10 0
666 ISR 1951 3 3 4 7 5 5 10 0 10 0
666 ISR 1952 3 3 4 7 5 5 10 0 10 0
666 ISR 1953 3 3 4 7 5 5 10 0 10 0
666 ISR 1954 3 3 4 7 5 5 10 0 10 0
666 ISR 1955 3 3 4 7 5 5 10 0 10 0
666 ISR 1956 3 3 4 7 5 5 10 0 10 0
666 ISR 1957 3 3 4 7 5 5 10 0 10 0
666 ISR 1958 3 3 4 7 5 5 10 0 10 0
666 ISR 1959 3 3 4 7 5 5 10 0 10 0
666 ISR 1960 3 3 4 7 5 5 10 0 10 0
666 ISR 1961 3 3 4 7 5 5 10 0 10 0
666 ISR 1962 3 3 4 7 5 5 10 0 10 0
666 ISR 1963 3 3 4 7 5 5 10 0 10 0
666 ISR 1964 3 3 4 7 5 5 10 0 10 0
666 ISR 1965 3 3 4 7 5 5 10 0 10 0
666 ISR 1966 3 3 4 7 5 5 10 0 10 0
666 ISR 1967 3 3 4 7 2 4 9 0 9 0
666 ISR 1968 3 3 4 7 2 4 9 0 9 0
666 ISR 1969 3 3 4 7 2 4 9 0 9 0
666 ISR 1970 3 3 4 7 2 4 9 0 9 0
666 ISR 1971 3 3 4 7 2 4 9 0 9 0
666 ISR 1972 3 3 4 7 2 4 9 0 9 0
666 ISR 1973 3 3 4 7 2 4 9 0 9 0
666 ISR 1974 3 3 4 7 2 4 9 0 9 0
666 ISR 1975 3 3 4 7 2 4 9 0 9 0
666 ISR 1976 3 3 4 7 2 4 9 0 9 0
666 ISR 1977 3 3 4 7 2 4 9 0 9 0
666 ISR 1978 3 3 4 7 2 4 9 0 9 0
666 ISR 1979 3 3 4 7 2 4 9 0 9 0
666 ISR 1980 3 3 4 7 2 4 9 0 9 0
666 ISR 1981 3 3 4 7 2 4 9 0 9 0
666 ISR 1982 3 3 4 7 2 4 9 0 9 0
666 ISR 1983 3 3 4 7 2 4 9 0 9 0
666 ISR 1984 3 3 4 7 2 4 9 0 9 0
666 ISR 1985 3 3 4 7 2 4 9 0 9 0
666 ISR 1986 3 3 4 7 2 4 9 0 9 0
666 ISR 1987 3 3 4 7 2 4 9 0 9 0
666 ISR 1988 3 3 4 7 2 4 9 0 9 0
666 ISR 1989 3 3 4 7 2 4 9 0 9 0
666 ISR 1990 3 3 4 7 2 4 9 0 9 0
666 ISR 1991 3 3 4 7 2 4 9 0 9 0
666 ISR 1992 3 3 4 7 2 4 9 0 9 0
666 ISR 1993 3 3 4 7 2 4 9 0 9 0
666 ISR 1994 3 3 4 7 2 4 9 0 9 0
666 ISR 1995 3 3 4 7 2 4 9 0 9 0
666 ISR 1996 3 3 4 7 2 4 9 0 9 0
666 ISR 1997 3 3 4 7 2 4 9 0 9 0
666 ISR 1998 3 3 4 7 2 4 9 0 9 0
666 ISR 1999 3 3 4 7 5 5 10 0 10 0
666 ISR 2000 3 3 4 7 5 5 10 0 10 0
666 ISR 2001 3 3 4 7 5 5 10 0 10 0
666 ISR 2002 3 3 4 7 5 5 10 0 10 0
666 ISR 2003 3 3 4 7 5 5 10 0 10 0
666 ISR 2004 3 3 4 7 5 5 10 0 10 0
666 ISR 2005 3 3 4 7 5 5 10 0 10 0
666 ISR 2006 3 3 4 7 5 5 10 0 10 0
666 ISR 2007 3 3 4 7 5 5 10 0 10 0
670 SAU 1932 3 1 1 1 4 1 0 10 -10 0
670 SAU 1933 3 1 1 1 4 1 0 10 -10 0
670 SAU 1934 3 1 1 1 4 1 0 10 -10 0
670 SAU 1935 3 1 1 1 4 1 0 10 -10 0
670 SAU 1936 3 1 1 1 4 1 0 10 -10 0
670 SAU 1937 3 1 1 1 4 1 0 10 -10 0
670 SAU 1938 3 1 1 1 4 1 0 10 -10 0
670 SAU 1939 3 1 1 1 4 1 0 10 -10 0
670 SAU 1940 3 1 1 1 4 1 0 10 -10 0
670 SAU 1941 3 1 1 1 4 1 0 10 -10 0
670 SAU 1942 3 1 1 1 4 1 0 10 -10 0
670 SAU 1943 3 1 1 1 4 1 0 10 -10 0
670 SAU 1944 3 1 1 1 4 1 0 10 -10 0
670 SAU 1945 3 1 1 1 4 1 0 10 -10 0
670 SAU 1946 3 1 1 1 4 1 0 10 -10 0
670 SAU 1947 3 1 1 1 4 1 0 10 -10 0
670 SAU 1948 3 1 1 1 4 1 0 10 -10 0
670 SAU 1949 3 1 1 1 4 1 0 10 -10 0
670 SAU 1950 3 1 1 1 4 1 0 10 -10 0
670 SAU 1951 3 1 1 1 4 1 0 10 -10 0
670 SAU 1952 3 1 1 1 4 1 0 10 -10 0
670 SAU 1953 3 1 1 1 4 1 0 10 -10 0
670 SAU 1954 3 1 1 1 4 1 0 10 -10 0
670 SAU 1955 3 1 1 1 4 1 0 10 -10 0
670 SAU 1956 3 1 1 1 4 1 0 10 -10 0
670 SAU 1957 3 1 1 1 4 1 0 10 -10 0
670 SAU 1958 3 1 1 1 4 1 0 10 -10 0
670 SAU 1959 3 1 1 1 4 1 0 10 -10 0
670 SAU 1960 3 1 1 1 4 1 0 10 -10 0
670 SAU 1961 3 1 1 1 4 1 0 10 -10 0
670 SAU 1962 3 1 1 1 4 1 0 10 -10 0
670 SAU 1963 3 1 1 1 4 1 0 10 -10 0
670 SAU 1964 3 1 1 1 4 1 0 10 -10 0
670 SAU 1965 3 1 1 1 4 1 0 10 -10 0
670 SAU 1966 3 1 1 1 4 1 0 10 -10 0
670 SAU 1967 3 1 1 1 4 1 0 10 -10 0
670 SAU 1968 3 1 1 1 4 1 0 10 -10 0
670 SAU 1969 3 1 1 1 4 1 0 10 -10 0
670 SAU 1970 3 1 1 1 4 1 0 10 -10 0
670 SAU 1971 3 1 1 1 4 1 0 10 -10 0
670 SAU 1972 3 1 1 1 4 1 0 10 -10 0
670 SAU 1973 3 1 1 1 4 1 0 10 -10 0
670 SAU 1974 3 1 1 1 4 1 0 10 -10 0
670 SAU 1975 3 1 1 1 4 1 0 10 -10 0
670 SAU 1976 3 1 1 1 4 1 0 10 -10 0
670 SAU 1977 3 1 1 1 4 1 0 10 -10 0
670 SAU 1978 3 1 1 1 4 1 0 10 -10 0
670 SAU 1979 3 1 1 1 4 1 0 10 -10 0
670 SAU 1980 3 1 1 1 4 1 0 10 -10 0
670 SAU 1981 3 1 1 1 4 1 0 10 -10 0
670 SAU 1982 3 1 1 1 4 1 0 10 -10 0
670 SAU 1983 3 1 1 1 4 1 0 10 -10 0
670 SAU 1984 3 1 1 1 4 1 0 10 -10 0
670 SAU 1985 3 1 1 1 4 1 0 10 -10 0
670 SAU 1986 3 1 1 1 4 1 0 10 -10 0
670 SAU 1987 3 1 1 1 4 1 0 10 -10 0
670 SAU 1988 3 1 1 1 4 1 0 10 -10 0
670 SAU 1989 3 1 1 1 4 1 0 10 -10 0
